sensor_id,analog,mgl,timestamp
ETL6611436813411322,6544.0,0.238095238095238,2024-06-25 10:50:26
ETL6611436813411322,6459.0,0.238095238095238,2024-06-25 10:50:26
ETL4299933262018601,5451.0,0.238095238095238,2024-06-25 10:50:26
ETL4299933262018601,5472.0,0.238095238095238,2024-06-25 10:50:26
ETL4299933262018601,5345.0,0.238095238095238,2024-06-25 10:50:26
ETL6966138846381393,8068.0,0.476190476190476,2024-06-25 12:12:01
ETL6966138846381393,7925.0,0.476190476190476,2024-06-25 12:12:01
ETL6966138846381393,7995.0,0.476190476190476,2024-06-25 12:12:01
ETL1087683657502177,5150.0,0.476190476190476,2024-06-25 12:12:01
ETL1087683657502177,5060.0,0.476190476190476,2024-06-25 12:12:01
ETL1087683657502177,5008.0,0.476190476190476,2024-06-25 12:12:01
ETL9774011016701955,8172.0,0.476190476190476,2024-06-25 12:12:01
ETL9774011016701955,8251.0,0.476190476190476,2024-06-25 12:12:01
ETL9774011016701955,7978.0,0.476190476190476,2024-06-25 12:12:01
ETL2779959928305561,4981.0,0.476190476190476,2024-06-25 12:12:01
ETL2779959928305561,5061.0,0.476190476190476,2024-06-25 12:12:01
ETL2779959928305561,5084.0,0.476190476190476,2024-06-25 12:12:01
ETL9722202958951944,4978.0,0.476190476190476,2024-06-25 12:12:01
ETL9722202958951944,4884.0,0.476190476190476,2024-06-25 12:12:01
ETL9722202958951944,4797.0,0.476190476190476,2024-06-25 12:12:01
ETL6611436813411322,4608.0,0.476190476190476,2024-06-25 12:12:01
ETL6611436813411322,4620.0,0.476190476190476,2024-06-25 12:12:01
ETL6611436813411322,4689.0,0.476190476190476,2024-06-25 12:12:01
ETL4299933262018601,4149.0,0.476190476190476,2024-06-25 12:12:01
ETL4299933262018601,4164.0,0.476190476190476,2024-06-25 12:12:01
ETL4299933262018601,4215.0,0.476190476190476,2024-06-25 12:12:01
ETL8355250058831671,9505.0,0.238095238095238,2024-06-25 16:55:00
ETL8355250058831671,9267.0,0.238095238095238,2024-06-25 16:55:00
ETL1255033605572513,6368.0,0.238095238095238,2024-06-25 16:55:00
ETL1255033605572513,6001.0,0.238095238095238,2024-06-25 16:55:00
ETL1255033605572513,6353.0,0.238095238095238,2024-06-25 16:55:00
ETL7330811874921466,4000.0,0.238095238095238,2024-06-25 16:55:00
ETL7330811874921466,4090.0,0.238095238095238,2024-06-25 16:55:00
ETL7330811874921466,4054.0,0.238095238095238,2024-06-25 16:55:00
ETL3393998645386789,7715.0,0.238095238095238,2024-06-25 16:55:00
ETL3393998645386789,7444.0,0.238095238095238,2024-06-25 16:55:00
ETL3393998645386789,7396.0,0.238095238095238,2024-06-25 16:55:00
ETL3178405820036359,7391.0,0.238095238095238,2024-06-25 16:55:00
ETL3178405820036359,7672.0,0.238095238095238,2024-06-25 16:55:00
ETL3178405820036359,7236.0,0.238095238095238,2024-06-25 16:55:00
ETL7523798480871504,6774.0,0.238095238095238,2024-06-25 16:55:00
ETL7523798480871504,6444.0,0.238095238095238,2024-06-25 16:55:00
ETL7523798480871504,6497.0,0.238095238095238,2024-06-25 16:55:00
ETL8355250058831671,8738.0,0.238095238095238,2024-06-25 16:55:00
ETL8355250058831671,21104.0,0.0,2024-06-26 09:59:53
ETL8355250058831671,21477.0,0.0,2024-06-26 09:59:53
ETL8355250058831671,21078.0,0.0,2024-06-26 09:59:53
ETL3393998645386789,19780.0,0.0,2024-06-26 09:59:53
ETL3393998645386789,20029.0,0.0,2024-06-26 09:59:53
ETL3393998645386789,20356.0,0.0,2024-06-26 09:59:53
ETL1255033605572513,19641.0,0.0,2024-06-26 09:59:53
ETL1255033605572513,19720.0,0.0,2024-06-26 09:59:53
ETL1255033605572513,20154.0,0.0,2024-06-26 09:59:53
ETL7523798480871504,22041.0,0.0,2024-06-26 09:59:53
ETL7523798480871504,22010.0,0.0,2024-06-26 09:59:53
ETL7523798480871504,21936.0,0.0,2024-06-26 09:59:53
ETL7330811874921466,20545.0,0.0,2024-06-26 09:59:53
ETL7330811874921466,20305.0,0.0,2024-06-26 09:59:53
ETL7330811874921466,19898.0,0.0,2024-06-26 09:59:53
ETL3178405820036359,19947.0,0.0,2024-06-26 09:59:53
ETL3178405820036359,19776.0,0.0,2024-06-26 09:59:53
ETL3178405820036359,20203.0,0.0,2024-06-26 09:59:53
ETL1087683657502177,18214.0,0.0,2024-06-26 10:10:38
ETL1087683657502177,18410.0,0.0,2024-06-26 10:10:38
ETL1087683657502177,18155.0,0.0,2024-06-26 10:10:38
ETL6966138846381393,21850.0,0.0,2024-06-26 10:10:38
ETL6966138846381393,22095.0,0.0,2024-06-26 10:10:38
ETL6966138846381393,22259.0,0.0,2024-06-26 10:10:38
ETL9774011016701955,21070.0,0.0,2024-06-26 10:10:38
ETL9774011016701955,21033.0,0.0,2024-06-26 10:10:38
ETL9774011016701955,21179.0,0.0,2024-06-26 10:10:38
ETL2779959928305561,22039.0,0.0,2024-06-26 10:10:38
ETL2779959928305561,21844.0,0.0,2024-06-26 10:10:38
ETL2779959928305561,21833.0,0.0,2024-06-26 10:10:38
ETL6611436813411322,19318.0,0.0,2024-06-26 10:10:38
ETL6611436813411322,19580.0,0.0,2024-06-26 10:10:38
ETL6611436813411322,19640.0,0.0,2024-06-26 10:10:38
ETL4299933262018601,19237.0,0.0,2024-06-26 10:10:38
ETL4299933262018601,19445.0,0.0,2024-06-26 10:10:38
ETL4299933262018601,19364.0,0.0,2024-06-26 10:10:38
ETL9722202958951944,20281.0,0.0,2024-06-26 10:10:38
ETL9722202958951944,20273.0,0.0,2024-06-26 10:10:38
ETL9722202958951944,19789.0,0.0,2024-06-26 10:10:38
ETL3178405820036359,11462.0,0.0952380952380952,2024-06-26 11:48:24
ETL3178405820036359,11038.0,0.0952380952380952,2024-06-26 11:48:24
ETL3178405820036359,11582.0,0.0952380952380952,2024-06-26 11:48:24
ETL7330811874921466,6707.0,0.0952380952380952,2024-06-26 11:48:24
ETL7330811874921466,6759.0,0.0952380952380952,2024-06-26 11:48:24
ETL7330811874921466,6279.0,0.0952380952380952,2024-06-26 11:48:24
ETL7523798480871504,9855.0,0.0952380952380952,2024-06-26 11:48:24
ETL7523798480871504,9029.0,0.0952380952380952,2024-06-26 11:48:24
ETL7523798480871504,9395.0,0.0952380952380952,2024-06-26 11:48:24
ETL1255033605572513,9780.0,0.0952380952380952,2024-06-26 11:48:24
ETL1255033605572513,9751.0,0.0952380952380952,2024-06-26 11:48:24
ETL1255033605572513,9312.0,0.0952380952380952,2024-06-26 11:48:24
ETL3393998645386789,12246.0,0.0952380952380952,2024-06-26 11:48:24
ETL3393998645386789,11738.0,0.0952380952380952,2024-06-26 11:48:24
ETL8355250058831671,13560.0,0.0952380952380952,2024-06-26 11:48:24
ETL3393998645386789,12190.0,0.0952380952380952,2024-06-26 11:48:24
ETL8355250058831671,12961.0,0.0952380952380952,2024-06-26 11:48:24
ETL8355250058831671,12952.0,0.0952380952380952,2024-06-26 11:48:24
ETL1087683657502177,9744.0,0.0952380952380952,2024-06-26 12:13:44
ETL1087683657502177,9728.0,0.0952380952380952,2024-06-26 12:13:44
ETL1087683657502177,9404.0,0.0952380952380952,2024-06-26 12:13:44
ETL6966138846381393,13636.0,0.0952380952380952,2024-06-26 12:13:44
ETL6966138846381393,13003.0,0.0952380952380952,2024-06-26 12:13:44
ETL6966138846381393,12962.0,0.0952380952380952,2024-06-26 12:13:44
ETL9774011016701955,13888.0,0.0952380952380952,2024-06-26 12:13:44
ETL9774011016701955,13546.0,0.0952380952380952,2024-06-26 12:13:44
ETL2779959928305561,11987.0,0.0952380952380952,2024-06-26 12:13:44
ETL6611436813411322,10509.0,0.0952380952380952,2024-06-26 12:13:44
ETL4299933262018601,8836.0,0.0952380952380952,2024-06-26 12:13:44
ETL4299933262018601,8704.0,0.0952380952380952,2024-06-26 12:13:44
ETL4299933262018601,8184.0,0.0952380952380952,2024-06-26 12:13:44
ETL9722202958951944,10254.0,0.0952380952380952,2024-06-26 12:13:44
ETL9774011016701955,13520.0,0.0952380952380952,2024-06-26 12:13:44
ETL2779959928305561,11706.0,0.0952380952380952,2024-06-26 12:13:44
ETL6611436813411322,10478.0,0.0952380952380952,2024-06-26 12:13:44
ETL9722202958951944,10104.0,0.0952380952380952,2024-06-26 12:13:44
ETL2779959928305561,11497.0,0.0952380952380952,2024-06-26 12:13:44
ETL6611436813411322,10813.0,0.0952380952380952,2024-06-26 12:13:44
ETL9722202958951944,9729.0,0.0952380952380952,2024-06-26 12:13:44
ETL7473799953311494,22209.0,0.0,2024-07-09 13:31:24
ETL7473799953311494,23593.0,0.0,2024-07-09 13:31:24
ETL7473799953311494,23053.0,0.0,2024-07-09 13:31:24
ETL3618576915937239,22179.0,0.0,2024-07-09 13:31:24
ETL3618576915937239,21493.0,0.0,2024-07-09 13:31:24
ETL3618576915937239,22748.0,0.0,2024-07-09 13:31:24
ETL0102688935191887,24222.0,0.0,2024-07-09 13:31:24
ETL0102688935191887,24145.0,0.0,2024-07-09 13:31:24
ETL0102688935191887,23275.0,0.0,2024-07-09 13:31:24
ETL7473799953311494,6434.0,0.476190476190476,2024-07-10 10:48:32
ETL3618576915937239,5223.0,0.476190476190476,2024-07-10 10:48:32
ETL3618576915937239,5227.0,0.476190476190476,2024-07-10 10:48:32
ETL3618576915937239,4975.0,0.476190476190476,2024-07-10 10:48:32
ETL7473799953311494,5956.0,0.476190476190476,2024-07-10 10:48:32
ETL7473799953311494,5501.0,0.476190476190476,2024-07-10 10:48:32
ETL7473799953311494,11693.0,0.0952380952380952,2024-07-10 12:06:34
ETL7473799953311494,11148.0,0.0952380952380952,2024-07-10 12:06:34
ETL7473799953311494,11095.0,0.0952380952380952,2024-07-10 12:06:34
ETL0102688935191887,14615.0,0.0952380952380952,2024-07-10 12:06:34
ETL0102688935191887,14912.0,0.0952380952380952,2024-07-10 12:06:34
ETL0102688935191887,14035.0,0.0952380952380952,2024-07-10 12:06:34
ETL3618576915937239,7263.0,0.238095238095238,2024-07-10 15:58:05
ETL7473799953311494,7777.0,0.238095238095238,2024-07-10 15:58:05
ETL3618576915937239,7170.0,0.238095238095238,2024-07-10 15:58:05
ETL3618576915937239,6627.0,0.238095238095238,2024-07-10 15:58:05
ETL7473799953311494,8163.0,0.238095238095238,2024-07-10 15:58:05
ETL7473799953311494,7260.0,0.238095238095238,2024-07-10 16:07:28
ETL3618576915937239,10427.0,0.0952380952380952,2024-07-10 16:24:34
ETL3618576915937239,10856.0,0.0952380952380952,2024-07-10 16:24:34
ETL3618576915937239,10296.0,0.0952380952380952,2024-07-10 16:24:34
ETL0235226680122020,21228.0,0.0,2024-07-11 10:29:37
ETL0235226680122020,21549.0,0.0,2024-07-11 10:29:37
ETL0235226680122020,21628.0,0.0,2024-07-11 10:29:37
ETL2130736900044263,21783.0,0.0,2024-07-11 10:29:37
ETL2130736900044263,21868.0,0.0,2024-07-11 10:29:37
ETL2130736900044263,21899.0,0.0,2024-07-11 10:29:37
ETL3262163106366527,22075.0,0.0,2024-07-11 10:29:37
ETL3262163106366527,22762.0,0.0,2024-07-11 10:47:11
ETL3262163106366527,22327.0,0.0,2024-07-11 10:47:11
ETL0235226680122020,10830.0,0.0952380952380952,2024-07-12 16:04:58
ETL2130736900044263,14787.0,0.0952380952380952,2024-07-12 16:04:58
ETL3262163106366527,13263.0,0.0952380952380952,2024-07-12 16:04:58
ETL0235226680122020,10975.0,0.0952380952380952,2024-07-12 16:04:58
ETL3262163106366527,13263.0,0.0952380952380952,2024-07-12 16:04:58
ETL2130736900044263,14401.0,0.0952380952380952,2024-07-12 16:04:58
ETL0235226680122020,10852.0,0.0952380952380952,2024-07-12 16:04:58
ETL3262163106366527,13290.0,0.0952380952380952,2024-07-12 16:04:58
ETL2130736900044263,14057.0,0.0952380952380952,2024-07-12 16:04:58
ETL0235226680122020,6007.0,0.238095238095238,2024-07-12 17:42:52
ETL3262163106366527,6850.0,0.238095238095238,2024-07-12 17:42:52
ETL2130736900044263,8177.0,0.238095238095238,2024-07-12 17:42:52
ETL0235226680122020,6039.0,0.238095238095238,2024-07-12 17:42:52
ETL3262163106366527,6876.0,0.238095238095238,2024-07-12 17:42:52
ETL2130736900044263,7567.0,0.238095238095238,2024-07-12 17:42:52
ETL0235226680122020,5908.0,0.238095238095238,2024-07-12 17:42:52
ETL3262163106366527,6561.0,0.238095238095238,2024-07-12 17:42:52
ETL2130736900044263,7607.0,0.238095238095238,2024-07-12 17:42:52
ETL0235226680122020,4396.0,0.476190476190476,2024-07-12 18:37:09
ETL0235226680122020,4285.0,0.476190476190476,2024-07-12 18:37:09
ETL0235226680122020,4230.0,0.476190476190476,2024-07-12 18:37:09
ETL3262163106366527,4993.0,0.476190476190476,2024-07-12 18:37:09
ETL3262163106366527,4685.0,0.476190476190476,2024-07-12 18:37:09
ETL3262163106366527,4534.0,0.476190476190476,2024-07-12 18:37:09
ETL2130736900044263,5416.0,0.476190476190476,2024-07-12 18:37:09
ETL2130736900044263,5003.0,0.476190476190476,2024-07-12 18:37:09
ETL2130736900044263,5009.0,0.476190476190476,2024-07-12 18:37:09
ETL0102688935191887,8080.0,0.238095238095238,2024-07-16 10:19:50
ETL0102688935191887,7550.0,0.238095238095238,2024-07-16 10:19:50
ETL0102688935191887,8155.0,0.238095238095238,2024-07-16 10:30:45
ETL0102688935191887,5764.0,0.476190476190476,2024-07-16 11:20:54
ETL0102688935191887,5585.0,0.476190476190476,2024-07-16 11:20:54
ETL0102688935191887,5616.0,0.476190476190476,2024-07-16 11:20:54
ETL0788309981801579,23929.0,0.0,2024-07-16 18:54:38
ETL0788309981801579,24011.0,0.0,2024-07-16 18:54:38
ETL0788309981801579,23938.0,0.0,2024-07-16 18:54:38
ETL8234150486921647,22378.0,0.0,2024-07-16 18:54:38
ETL8234150486921647,22722.0,0.0,2024-07-16 18:54:38
ETL8234150486921647,22764.0,0.0,2024-07-16 18:54:38
ETL0644031280801291,27079.0,0.0,2024-07-17 11:18:18
ETL0644031280801291,26863.0,0.0,2024-07-17 11:18:18
ETL0644031280801291,26413.0,0.0,2024-07-17 11:18:18
ETL1032019614722067,22666.0,0.0,2024-08-01 12:24:29
ETL1032019614722067,22976.0,0.0,2024-08-01 12:24:29
ETL1032019614722067,23231.0,0.0,2024-08-01 12:24:29
ETL3617854052947237,23123.0,0.0,2024-08-01 12:24:29
ETL3617854052947237,22833.0,0.0,2024-08-01 12:24:29
ETL3617854052947237,23564.0,0.0,2024-08-01 12:24:29
ETL0061902753081846,21881.0,0.0,2024-08-01 12:24:29
ETL0061902753081846,22391.0,0.0,2024-08-01 12:24:29
ETL0061902753081846,22944.0,0.0,2024-08-01 12:24:29
ETL8835836160491767,24710.0,0.0,2024-08-01 12:24:29
ETL8835836160491767,25153.0,0.0,2024-08-01 12:24:29
ETL8835836160491767,25154.0,0.0,2024-08-01 12:24:29
ETL7749834660801550,25589.0,0.0,2024-08-01 12:24:29
ETL7749834660801550,25888.0,0.0,2024-08-01 12:24:29
ETL7749834660801550,25673.0,0.0,2024-08-01 12:24:29
ETL2992805584275987,24749.0,0.0,2024-08-01 12:24:29
ETL2992805584275987,25262.0,0.0,2024-08-01 12:24:29
ETL2992805584275987,25100.0,0.0,2024-08-01 12:24:29
ETL7576059331291515,25550.0,0.0,2024-08-01 12:25:04
ETL7576059331291515,25315.0,0.0,2024-08-01 12:25:04
ETL7576059331291515,25355.0,0.0,2024-08-01 12:25:04
ETL7037009852791407,25019.0,0.0,2024-08-01 12:25:24
ETL7037009852791407,25547.0,0.0,2024-08-01 12:25:24
ETL7037009852791407,25200.0,0.0,2024-08-01 12:25:24
ETL2992805584275987,16402.0,0.0952380952380952,2024-08-01 13:58:09
ETL8835836160491767,14485.0,0.0952380952380952,2024-08-01 13:58:09
ETL2992805584275987,16036.0,0.0952380952380952,2024-08-01 13:58:09
ETL8835836160491767,14782.0,0.0952380952380952,2024-08-01 13:58:09
ETL2992805584275987,15959.0,0.0952380952380952,2024-08-01 13:58:09
ETL2992805584275987,14295.0,0.0952380952380952,2024-08-01 13:58:09
ETL0061902753081846,15501.0,0.0952380952380952,2024-08-01 13:58:09
ETL1032019614722067,16170.0,0.0952380952380952,2024-08-01 13:58:09
ETL1032019614722067,16051.0,0.0952380952380952,2024-08-01 13:58:09
ETL0061902753081846,15790.0,0.0952380952380952,2024-08-01 13:58:09
ETL0061902753081846,15425.0,0.0952380952380952,2024-08-01 13:58:09
ETL1032019614722067,16415.0,0.0952380952380952,2024-08-01 13:58:09
ETL0644031280801291,14360.0,0.0952380952380952,2024-08-01 13:58:09
ETL3617854052947237,16485.0,0.0952380952380952,2024-08-01 13:58:09
ETL7749834660801550,17505.0,0.0952380952380952,2024-08-01 13:58:09
ETL3617854052947237,16660.0,0.0952380952380952,2024-08-01 13:58:09
ETL7749834660801550,17371.0,0.0952380952380952,2024-08-01 13:58:09
ETL0644031280801291,14050.0,0.0952380952380952,2024-08-01 13:58:09
ETL0644031280801291,14830.0,0.0952380952380952,2024-08-01 13:58:09
ETL7749834660801550,16971.0,0.0952380952380952,2024-08-01 13:58:09
ETL3617854052947237,16145.0,0.0952380952380952,2024-08-01 13:58:09
ETL2992805584275987,9477.0,0.238095238095238,2024-08-01 16:03:45
ETL1032019614722067,8985.0,0.238095238095238,2024-08-01 16:03:45
ETL2992805584275987,8902.0,0.238095238095238,2024-08-01 16:03:45
ETL0644031280801291,7851.0,0.238095238095238,2024-08-01 16:03:45
ETL7749834660801550,10341.0,0.238095238095238,2024-08-01 16:03:45
ETL3617854052947237,9419.0,0.238095238095238,2024-08-01 16:03:45
ETL0061902753081846,9599.0,0.238095238095238,2024-08-01 16:03:45
ETL8835836160491767,8224.0,0.238095238095238,2024-08-01 16:03:45
ETL3617854052947237,9278.0,0.238095238095238,2024-08-01 16:03:45
ETL7749834660801550,10294.0,0.238095238095238,2024-08-01 16:03:45
ETL0061902753081846,9161.0,0.238095238095238,2024-08-01 16:03:45
ETL8835836160491767,8099.0,0.238095238095238,2024-08-01 16:03:45
ETL1032019614722067,8901.0,0.238095238095238,2024-08-01 16:03:45
ETL0644031280801291,7340.0,0.238095238095238,2024-08-01 16:03:45
ETL2992805584275987,8905.0,0.238095238095238,2024-08-01 16:03:45
ETL1032019614722067,8832.0,0.238095238095238,2024-08-01 16:03:45
ETL3617854052947237,9153.0,0.238095238095238,2024-08-01 16:03:45
ETL7749834660801550,10231.0,0.238095238095238,2024-08-01 16:03:45
ETL8835836160491767,7546.0,0.238095238095238,2024-08-01 16:03:45
ETL0644031280801291,7983.0,0.238095238095238,2024-08-01 16:03:45
ETL0061902753081846,9017.0,0.238095238095238,2024-08-01 16:03:45
ETL0061902753081846,5051.0,0.476190476190476,2024-08-01 18:12:19
ETL2992805584275987,6004.0,0.476190476190476,2024-08-01 18:12:19
ETL3617854052947237,6177.0,0.476190476190476,2024-08-01 18:12:19
ETL0644031280801291,5605.0,0.476190476190476,2024-08-01 18:12:19
ETL8835836160491767,5602.0,0.476190476190476,2024-08-01 18:12:19
ETL1032019614722067,6638.0,0.476190476190476,2024-08-01 18:12:19
ETL7749834660801550,6372.0,0.476190476190476,2024-08-01 18:12:19
ETL0061902753081846,5303.0,0.476190476190476,2024-08-01 18:12:19
ETL2992805584275987,6111.0,0.476190476190476,2024-08-01 18:12:19
ETL3617854052947237,5547.0,0.476190476190476,2024-08-01 18:12:19
ETL0644031280801291,5701.0,0.476190476190476,2024-08-01 18:12:19
ETL8835836160491767,5142.0,0.476190476190476,2024-08-01 18:12:19
ETL1032019614722067,6509.0,0.476190476190476,2024-08-01 18:12:19
ETL7749834660801550,6306.0,0.476190476190476,2024-08-01 18:12:19
ETL0061902753081846,4989.0,0.476190476190476,2024-08-01 18:12:19
ETL2992805584275987,6030.0,0.476190476190476,2024-08-01 18:12:19
ETL3617854052947237,6215.0,0.476190476190476,2024-08-01 18:12:19
ETL8835836160491767,4935.0,0.476190476190476,2024-08-01 18:12:19
ETL0644031280801291,5493.0,0.476190476190476,2024-08-01 18:12:19
ETL1032019614722067,6188.0,0.476190476190476,2024-08-01 18:12:19
ETL7749834660801550,5651.0,0.476190476190476,2024-08-01 18:12:19
ETL8735519101011747,22653.0,0.0,2024-08-07 15:24:15
ETL8735519101011747,22958.0,0.0,2024-08-07 15:24:15
ETL8735519101011747,23501.0,0.0,2024-08-07 15:24:15
ETL9183097483741836,23627.0,0.0,2024-08-07 15:24:15
ETL9183097483741836,23588.0,0.0,2024-08-07 15:24:15
ETL9183097483741836,23558.0,0.0,2024-08-07 15:24:15
ETL0788309981801579,24323.0,0.0,2024-08-07 15:24:15
